,text,real,text_no_link
1560,"Wow! Supreme Court rules my Muslim Ban is Leagle! SCOTUS ruling means I can do WHATEVER I want! I can now expand the travel ban to other countries like Canada, Mexico & Germany since there leaders DON'T LIKE ME AND ARE VERY VERY MEAN TO ME!!",0.0,"Wow! Supreme Court rules my Muslim Ban is Leagle! SCOTUS ruling means I can do WHATEVER I want! I can now expand the travel ban to other countries like Canada, Mexico & Germany since there leaders DON'T LIKE ME AND ARE VERY VERY MEAN TO ME!!"
1561,"MY 6/26 schedule:
7am-11 Watch @FoxNews
11:30-Meet w/Builder Execs. BORING!
12-Lunch w/Congress people–CAN'T WAIT for Complements!
1:30-Meet gov of W Virginya-NOBODY knows his name
2-Nap
3:30-give Metal of Honor to some dude
4-Call cam girl
5pm-3am-Play Fortnight
#TuesdayThoughts",0.0,MY 6/26 schedule: 7am-11 Watch @FoxNews 11:30-Meet w/Builder Execs. BORING! 12-Lunch w/Congress people–CAN'T WAIT for Complements! 1:30-Meet gov of W Virginya-NOBODY knows his name 2-Nap 3:30-give Metal of Honor to some dude 4-Call cam girl 5pm-3am-Play Fortnight #TuesdayThoughts
1562,I’m ordering the National Archives to send me the original US Constitution so I can make changes to it with MY Presidential Pen! MY NEW TRUMP Constitution will be GREAT! I told congressianal Republicans my plan & NOBODY objected EXCEPT for GOP Losers Jeff Flake & Bob Corker. Sad!,0.0,I’m ordering the National Archives to send me the original US Constitution so I can make changes to it with MY Presidential Pen! MY NEW TRUMP Constitution will be GREAT! I told congressianal Republicans my plan & NOBODY objected EXCEPT for GOP Losers Jeff Flake & Bob Corker. Sad!
1563,"Since Hope Hicks left ME, it’s IMPOSSIBLE for me to pay attention to ANY of my UNATTRACTIVE advisors! Instead of having Hope, I’m now getting GREAT ADVICE from Shawna Lenee, the ONLY live Cam girl whose able to give me advice on BOTH foreign AND domestic policy! @ShawnaLeneeShow",0.0,"Since Hope Hicks left ME, it’s IMPOSSIBLE for me to pay attention to ANY of my UNATTRACTIVE advisors! Instead of having Hope, I’m now getting GREAT ADVICE from Shawna Lenee, the ONLY live Cam girl whose able to give me advice on BOTH foreign AND domestic policy! @ShawnaLeneeShow"
1564,"Pentagon BETTER STOP SENDING OFFICERS WHO INTERRUPT MY GOLF GAME with urgent messages about national security threats! GET A CLUE PENTAGON! GOLF IS A GAME OF CONSENTRATION! If I wanted to hear from the Pentagon- OR ANYBODY ELSE- on MY DAY OFF, I'd turn my phone on! #SundayMorning",0.0,"Pentagon BETTER STOP SENDING OFFICERS WHO INTERRUPT MY GOLF GAME with urgent messages about national security threats! GET A CLUE PENTAGON! GOLF IS A GAME OF CONSENTRATION! If I wanted to hear from the Pentagon- OR ANYBODY ELSE- on MY DAY OFF, I'd turn my phone on! #SundayMorning"
1565,"MY Supreme Court ruled that bakers can refuse to serve people who are gay. Last night, the Red Hen resturant REFUSED to serve Sarah Huckabee Sanders! I DIDN’T KNOW Sarah was gay! She NEVER told ME! Why does she ALWAYS LIE to everybody!? Sad! #SaturdayMorning",0.0,"MY Supreme Court ruled that bakers can refuse to serve people who are gay. Last night, the Red Hen resturant REFUSED to serve Sarah Huckabee Sanders! I DIDN’T KNOW Sarah was gay! She NEVER told ME! Why does she ALWAYS LIE to everybody!? Sad! #SaturdayMorning"
1566,"Had another meeting with Vice Presedent Pence today. EVERY TIME I see him, he asks me about my health. I always say I'm fine which always makes Pence VERY sad. No idea why... I think he's using meth again. 
#SaturdayMorning",0.0,"Had another meeting with Vice Presedent Pence today. EVERY TIME I see him, he asks me about my health. I always say I'm fine which always makes Pence VERY sad. No idea why... I think he's using meth again. #SaturdayMorning"
1567,"Despite PROTESTS from WHINING generals, Ive ordered the Pentagon to build concentration camps on military bases for 20,000 immigrant children. MY Generals say soldiers don't know HOW to imprison kids, so I told them to copy how the germans did it in WWII. SMART! #FridayMotivation",0.0,"Despite PROTESTS from WHINING generals, Ive ordered the Pentagon to build concentration camps on military bases for 20,000 immigrant children. MY Generals say soldiers don't know HOW to imprison kids, so I told them to copy how the germans did it in WWII. SMART! #FridayMotivation"
1568,"Unlike Crazy Obama, I'm talking to North Korea's Kim Jung-Un (MY little Rocket Man) EVERY DAY! Read my text messeges for proof! #ThursdayThoughts https://t.co/RQrrlwU04F",0.0,"Unlike Crazy Obama, I'm talking to North Korea's Kim Jung-Un (MY little Rocket Man) EVERY DAY! Read my text messeges for proof! #ThursdayThoughts"
1569,MSNBC’s Rachel Maddow BETTER NOT blame ME for My new policy of dragging babies away from mothers to be abused at Tender Age Shelters! NOT MY FAULT!! Blame all of my heartless stupid racist Trump voters. Thats what they keep BEGGING me to do! Sad. #WednesdayWisdom #WorldRefugeeDay,0.0,MSNBC’s Rachel Maddow BETTER NOT blame ME for My new policy of dragging babies away from mothers to be abused at Tender Age Shelters! NOT MY FAULT!! Blame all of my heartless stupid racist Trump voters. Thats what they keep BEGGING me to do! Sad. #WednesdayWisdom #WorldRefugeeDay
1570,"If ANY of my assistants read this tweet, come UPSTAIRS to my master bathroom IMMEDIATLY!!! and BRING a roll of toilet paper! #WednesdayWisdom",0.0,"If ANY of my assistants read this tweet, come UPSTAIRS to my master bathroom IMMEDIATLY!!! and BRING a roll of toilet paper! #WednesdayWisdom"
1571,"Today I met the KING OF SPAIN! King Felipe. But NOBODY could understand ANYTHING he said. After we sat down we realized that NONE of my 450 appointees at the White House knew how to speak Spainish. So instead of talking, we ate ice cream & played Wii bowling. #TuesdayThoughts",0.0,"Today I met the KING OF SPAIN! King Felipe. But NOBODY could understand ANYTHING he said. After we sat down we realized that NONE of my 450 appointees at the White House knew how to speak Spainish. So instead of talking, we ate ice cream & played Wii bowling. #TuesdayThoughts"
1572,"Week and inefective on crime Democrats HATE MY NEW idea to have All Cops across the country separate children from moms for CRIMES like Parking tickets, Speeding tickets, etc. Kids in cages is Deterence! Unlike Obama I’m tough on crime! #MAGA #TuesdayThoughts #KeepFamilesTogether",0.0,"Week and inefective on crime Democrats HATE MY NEW idea to have All Cops across the country separate children from moms for CRIMES like Parking tickets, Speeding tickets, etc. Kids in cages is Deterence! Unlike Obama I’m tough on crime! #MAGA #TuesdayThoughts #KeepFamilesTogether"
1573,I made a hat out of aluminum foil (all by myself). Then I ordered 17 secret service agents to TRY to read my mind while I wore it. HAT WORKED! NOBODY HAD ANY IDEA WHAT I WAS THINKING! I should ware this hat ALL the time! Muellers spys are EVERYWHERE! WHICHHUNT! #TuesdayThoughts,0.0,I made a hat out of aluminum foil (all by myself). Then I ordered 17 secret service agents to TRY to read my mind while I wore it. HAT WORKED! NOBODY HAD ANY IDEA WHAT I WAS THINKING! I should ware this hat ALL the time! Muellers spys are EVERYWHERE! WHICHHUNT! #TuesdayThoughts
1574,"Just signed an executive order to create a SPACE FORCE! EVERYDAY I get letters from my supporters who complain about being abducted by aliens and annually PROBED! (happened to me to) NO MORE! From now on, ALL American astronauts are REQUIRED to carry guns! #MAGA #MondayMotivation https://t.co/3QDKcTOqM2",0.0,"Just signed an executive order to create a SPACE FORCE! EVERYDAY I get letters from my supporters who complain about being abducted by aliens and annually PROBED! (happened to me to) NO MORE! From now on, ALL American astronauts are REQUIRED to carry guns! #MAGA #MondayMotivation"
1575,Nosey Laura Bush says I'm cruel & Immoral. WRONG! I could end MY policy of separating 2000 children from there mothers with a phone call. BUT I WON'T DO THAT! I HAVE TO hold children hostage until democrats (and Mueller) give in to MY DEMANDS! WITCH HUNT! #MondayMotivation,0.0,Nosey Laura Bush says I'm cruel & Immoral. WRONG! I could end MY policy of separating 2000 children from there mothers with a phone call. BUT I WON'T DO THAT! I HAVE TO hold children hostage until democrats (and Mueller) give in to MY DEMANDS! WITCH HUNT! #MondayMotivation
1576,"OMG! Its been a week & Rocketman HASNT MESSAGED ME BACK! Ive texted him 50 times! His Facebook still says ""SINGLE""! WHY is he playing these MIND GAMES?! I gave him EVERYTHING the night we met. HE told me how big my hands were! Miss him so much! I THOUGHT WE had SOMETHING SPECIAL!",0.0,"OMG! Its been a week & Rocketman HASNT MESSAGED ME BACK! Ive texted him 50 times! His Facebook still says ""SINGLE""! WHY is he playing these MIND GAMES?! I gave him EVERYTHING the night we met. HE told me how big my hands were! Miss him so much! I THOUGHT WE had SOMETHING SPECIAL!"
1577,"In 6 weeks, I’ve SUCCESSFULLY separated 2000 children from there parents at the border (some permenently). Kids are being concentrated in several camps, LIKE summer camps! FUN! These concentration camps are how I’m CHANGING America! #MAGA! Loser Obama NEVER EVEN TRIED to do that! https://t.co/iRUieyVsVB",0.0,"In 6 weeks, I’ve SUCCESSFULLY separated 2000 children from there parents at the border (some permenently). Kids are being concentrated in several camps, LIKE summer camps! FUN! These concentration camps are how I’m CHANGING America! #MAGA! Loser Obama NEVER EVEN TRIED to do that!"
1578,"LOSER Liberals say Trump Supporters are DUMB & LACK critical thinking skills! WRONG! Trump voters are SMARTAR then anyone! To PROVE it, Trump supporters can buy @RealDonaldTrFan (a Trump parody account) a coffee https://t.co/Bryl5OXXfr to SUPPORT mocking TRUMP! #SaturdayMorning",0.0,"LOSER Liberals say Trump Supporters are DUMB & LACK critical thinking skills! WRONG! Trump voters are SMARTAR then anyone! To PROVE it, Trump supporters can buy @RealDonaldTrFan (a Trump parody account) a coffee to SUPPORT mocking TRUMP! #SaturdayMorning"
1579,"Paul Manafort, my campane manager, is now in JAIL for witness tampering and encouraging perjury! Totally UNFAIR! I tell witnesses what to say EVERY DAY! Are they going to throw me in jail too?! (Nobody even knows what perjury is.) #FridayFeeling",0.0,"Paul Manafort, my campane manager, is now in JAIL for witness tampering and encouraging perjury! Totally UNFAIR! I tell witnesses what to say EVERY DAY! Are they going to throw me in jail too?! (Nobody even knows what perjury is.) #FridayFeeling"
1580,Jeff Sessions (Mr. Magoo) is right! (for once). MY administration is only forcibly seperating babies & kids from there mothers if they are HISPANIC. THEIR are NO CASES of seperating kids from there parents if they are white! That would be RACIST! Says so in the Bible - Romans 13.,0.0,Jeff Sessions (Mr. Magoo) is right! (for once). MY administration is only forcibly seperating babies & kids from there mothers if they are HISPANIC. THEIR are NO CASES of seperating kids from there parents if they are white! That would be RACIST! Says so in the Bible - Romans 13.
1581,Its my birthday today!! I’m going to EAT CAKE! The best Chocolate CAKE! Then I'm going to open presents! LOTS OF THEM! Everybody HAS TO give ME a BIG gift! Then I want to play games! NOBODY BETTER BE NICE TO OTHERS! ONLY BE NICE TO ME! since its MY birthday!! #ThursdayThoughts,0.0,Its my birthday today!! I’m going to EAT CAKE! The best Chocolate CAKE! Then I'm going to open presents! LOTS OF THEM! Everybody HAS TO give ME a BIG gift! Then I want to play games! NOBODY BETTER BE NICE TO OTHERS! ONLY BE NICE TO ME! since its MY birthday!! #ThursdayThoughts
1582,"GREAT Kim Jung-Un summit! I GOT HIM to say he'd “RECONSIDER” testing nukes & missles for 3 months! In exchange, US wargames will be stoped. I'll also end sanctions, give him $500 billion, withdraw US troops from South Korea & give him the island & people of Guam. ART OF THE DEAL!",0.0,"GREAT Kim Jung-Un summit! I GOT HIM to say he'd “RECONSIDER” testing nukes & missles for 3 months! In exchange, US wargames will be stoped. I'll also end sanctions, give him $500 billion, withdraw US troops from South Korea & give him the island & people of Guam. ART OF THE DEAL!"
1583,"Took ME 20 minutes to END North Korea Nuclear Threat! I should go to Iran & meet them. If Iran PROMISES me they’ll denuke, I'll end ALL sanctions & open up some beach resorts! Israel will love me! (Loser Obama’s Iran deal was wordy & stupid, NOBODY even read it.) #WednesdayWisdom",0.0,"Took ME 20 minutes to END North Korea Nuclear Threat! I should go to Iran & meet them. If Iran PROMISES me they’ll denuke, I'll end ALL sanctions & open up some beach resorts! Israel will love me! (Loser Obama’s Iran deal was wordy & stupid, NOBODY even read it.) #WednesdayWisdom"
1584,Kim Jong–Un said I have the BIGGEST IQ HE'S EVER SEEN! AND he gave me GREAT complements about my hare & MY hand size! LOVE THIS GUY! Time to END North & South Korea sanctions! Why can’t Canada's brutal dictator Terrible Trudeau be like Kim Jong-Un? Sad! #TrumpKim #TuesdayThoughts,0.0,Kim Jong–Un said I have the BIGGEST IQ HE'S EVER SEEN! AND he gave me GREAT complements about my hare & MY hand size! LOVE THIS GUY! Time to END North & South Korea sanctions! Why can’t Canada's brutal dictator Terrible Trudeau be like Kim Jong-Un? Sad! #TrumpKim #TuesdayThoughts
1585,"In a SURPRISE move, I ORDERED all translators to LEAVE my private meeting w/ Kim Jong-Un. I did this to show Kim that I know HOW to speek North Korean. IT WORKED! Kim was SO IMPRESSED with ME, he talked for 25 minutes straight! (No idea what he said.) #TrumpKimSummit",0.0,"In a SURPRISE move, I ORDERED all translators to LEAVE my private meeting w/ Kim Jong-Un. I did this to show Kim that I know HOW to speek North Korean. IT WORKED! Kim was SO IMPRESSED with ME, he talked for 25 minutes straight! (No idea what he said.) #TrumpKimSummit"
1586,"I’m in my meeting now with Kim Jong-Un. I told him I had to take a minute and google “nuclear disarmyment” since they keep using that term, but I can’t find it. He thinks I’m googling, but Im just tweeting. He’s so dumb! #TrumpKimSummit",0.0,"I’m in my meeting now with Kim Jong-Un. I told him I had to take a minute and google “nuclear disarmyment” since they keep using that term, but I can’t find it. He thinks I’m googling, but Im just tweeting. He’s so dumb! #TrumpKimSummit"
